candidate_id,axis_id,alpha_hash,symbol,timeframe,intended_side_mode,status,reject_reason,blocker_reason,gross_bps,cost_bps,net_bps,trade_count,long_trade_count,short_trade_count,a1_pass,a2_pass,clip_method,clip_threshold,trigger_type,band_k
851a8d50fb87534d75b106760ae1afb663c1c86f6bd43fcfb40762bfe9c10fc7,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,1000PEPEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
d38e66aa91c44aadc9d8b2b88afbd688afcac18027604f6a92d587ffc8ca6beb,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,1000SHIBUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
4e19e78c49a2e17786ff30460f9036d4842cb6c492ba6dc2930166c1d72fa1e5,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,AAVEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
d8242a16792259ae1ffbc4f9105cc6b03a44df15d87af88182e51716e38f9af8,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,AVAXUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
e66e4d090f05d43539733e40438ba78d9458fe77bfd3a683a8e69713dd731ce9,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,BNBUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
68d61fba430b9b24fcc016c944d69c0dfd5228e053cae80fb29c8907a102f377,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
2316522a8cd80a0cb20b00ef4280c21e4a4ce1eb0deccaacbfe0e44c44601dd5,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,DOGEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
b44aed5236ea44099a0c749cfba8a4084dbdbd73d209d92c7adc2e6fbade1650,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,DOTUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
f181ee294bf1d5e03b59f1688e4aef363fce86a186ef9f9877036eec0b0eae3a,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
ebebe481bb9dd77bd1e98e41e41f3ec10132bafb9525da35537df9b17d8f8d00,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,FILUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
b4c283388d4ab557d9451f3a45188b54e4e2eaad604e7838909bf33b6a1d43ca,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,GALAUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
2c8b3380a6c80306001490615d1cc47c62abfe653406e1dec084daf9ef1c3d2c,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,LINKUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
d01988f92c0e96c426fc18c1f664f6fe2a35d884a82be455d697faa344202a43,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
5615b64714879281ce58b5eab286074d25141d9f2428bf1ead82434c1bbc8396,C,248222ed4a3f03361c1cb3c9baa9f6079796b55410d652bae5f5c26b6af034eb,XRPUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
2535d636edf1ea4c811d11b057edcbc3590ff99726810051710e0d05d7b89cfb,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,1000PEPEUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
a630fea2477689dfda564f9e03cb4ae73c07309eaf704797d5f5ee378edd4d46,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,1000PEPEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
c5caeb6861f21d3f1dea268a09679b2b03597b8020d51a634455e1fbe0cc1bec,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,1000SHIBUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
712dbdc11dab999db21e233a7510ef684bf204f50919d489e3220a416a4e8478,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,1000SHIBUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
83fc90f0439d6c63b474815daaf01ed3b5fa38b59a55f06538b64f839c3c85bf,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,AAVEUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
6357aa19fef5cbabb593dc2c1c5d311ce35fe06a4e264afe11ab4ee979846c9e,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,AAVEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
5af8dee8c471d0f1f1a8b1d8c2245af07767e568f4e016ba1c9ad1f6ebbab9fd,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,AVAXUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
3aa7b4696520b28c36b4287063b2e17c5f0eaab2d68e7a86d8dbbd4aa138f741,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,AVAXUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
7d5f1972f9e4b19f3c2a5cd50497804f26024963a170f35b00d3fb02b501958e,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,BNBUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
7bec3355ab6f710c0f0f482ef39e6af03a2dff9053813f56e7799ef2bb4e022d,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,BNBUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
ff9284f9a3dbc88a88839aecb8ce0a6a34c3cb12e693e998e2dd8ba233285e4d,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
843dd29e6776af8cf6adfbdad94dc16402757a50ddf7b32a2618bb6f9c769d52,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
28fe40591f93bce2a3d9f51ac1f68db46d064acbdf4105a312ef7ead95b76ea5,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,DOGEUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
783072285bb5e4bd48148d7857ba62c5901392c0b275c91eb949d353fdf844cf,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,DOGEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
8fd2c4d2fdb4dee684376d8835f30eb75b92a35a0be5e155d7bc548c9da6e84d,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,DOTUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
b4260a93649773ad0f7fb4f71912d99fc9066dc2dbace5ce941bac7dc550e635,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,DOTUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
147c655a900beb4bac7471658f2736179b2834e54a4fdeb8e6d5e9c448f31536,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
240b3575eb1ab8e8fa391cf6743f5d55c11620c7665088e6a988ad5030115252,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
1eec4f86a11b9076709a3f12e2d84bf92aeacbc351739b781234edc8ff1d0c26,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,FILUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
2ecb263c2f9adc6b5d6cabe2ac86c6fc2ce1facf1d5bc6a023e9668dcc20de8f,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,FILUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
86f0e906734414cfaa7b5720156f9e072a1962bf770818b21b47b860a15efd86,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,GALAUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
4d3e93842b23e191ec41cf6f508c5193b9fbab87a486a1dccc0c9fe90d8e2170,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,GALAUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
da715e44c8d8ba8d5e548aa7aebe966d384100dc3948407298aca316d6df021a,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,LINKUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
6e2a26445972175c73ddd1b61bc082f187d93097973b434cac58f995e24f3b7c,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,LINKUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
38e70d056aad00d590bbda801d38bae667f4fea48d27b0c96bf6031c1dfe2106,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
a9ae0cdf0c7f5fdb6b088e6a91b9a98c0b376c775941dbb769136fe7f5c063d1,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
fb5cd770e560379cdc77f7de893a0e4512572981e88c7b20f272a477e2c26936,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,XRPUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
87fb265332e393d4034c001a377447a3a329e8f0f949a6540896bdc3548e7175,C,c5546c4680d16931dc2e072b1d56c3c4f37425ac31692cecfe0bf9749880c0fc,XRPUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
3fdc82275e66528916a89fe1bf48d7c824cff87a42d8c4f1524e4ab3875bd386,C,3ef55c1b734be59c4f3827d9aae247ec8faef565f47c620aabd62d4922a839a4,1000PEPEUSDT,15m,LONG,REJECTED,non_positive_net,,10.181088687729936,14.5,-4.318911312270064,2783,2783,0,True,False,,,sign_flip,
627fd42bb598a544a5b1ff31264cdf2575d9da0593792074641ff5cdbcc74ec5,C,3ef55c1b734be59c4f3827d9aae247ec8faef565f47c620aabd62d4922a839a4,DOGEUSDT,15m,LONG,REJECTED,non_positive_net,,11.702993692366087,14.5,-2.7970063076339127,5516,5516,0,True,False,,,sign_flip,
e5921284806331e30b2f20b7e184ab4d835dfd60f635204570bc6baed9be8302,C,3ef55c1b734be59c4f3827d9aae247ec8faef565f47c620aabd62d4922a839a4,SOLUSDT,15m,LONG,REJECTED,non_positive_net,,9.833984957880698,14.5,-4.666015042119302,5527,5527,0,True,False,,,sign_flip,
57ca7990ada3f18c2eb301ad5d8a609796d0dfa5ae09f10decec1878b7e6f37d,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,1000PEPEUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
363313c51a470b51651923564fd1986da85bf3f66d0060a4e2ab96a32a986337,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,1000PEPEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
c95ff7e3f957d84d9cff8b99f79d78e87af8fcf928f9aaa61abae06ee13cbac9,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,1000SHIBUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
808b19c33dee6309e369bb2e283a91eff6a8249c7fa5669f283bd8c5977ad7d6,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,1000SHIBUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
1ecfd6643bf0e69bb55eb96d4020c9a45a710a3e624a4a4d1367fad94fb51f1b,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,AAVEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
383ac406ed9fdb8bc9bab43decde8c40964e953b7d51a53763623ef56ea397d5,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,AVAXUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
3f782c6d77b2db6beee893e0059e95360bba93e85a28677dd444af6098013cdd,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,BNBUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
11f57caa0b04931bf688e8334e0b6ef27a1aa1f5ab2a6f3eee0b316a662f08b9,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
552d4e8802f37a97f5ab4f10e4ee653e2b82239e1aaf1c4393e8dade8c318640,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,DOGEUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
7e6079f9cceff46a5740d10334397fa485bc5b2ff81637923a37a810431239ed,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,DOGEUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
2980d4666c6e628c09507c90de2687ad938ba6a8f8f73d8285fbfb32b67926db,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,DOTUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
613b77db4f992f85b227721aeabadeeef70a17901b1a44193987f128316d5544,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
3b71ed8eb2e82e5b28228d9f01e114665e5d72df1fb5f61fd6dc62de51f8b315,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,FILUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
340b8d3358bf2d78b37758425a433cc01783b320d9fb456fa5c7990a8f4b4b73,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,GALAUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
8bf0bf050db214293cf4d64a0331899550a633ee9136f4aa8d8d6b0a0bffa845,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,LINKUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
d754a5d1dae727c34736cae4a403a78b9e17577b3f5174dbe7de17980357e9b3,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
2a022b2434483600ad62cb4fdc00e67daccd79e6e1dafa2bf6bcee3ca2b3b004,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,XRPUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
c72229fc4b0449a38fc4de4b7cbfd32fa3206729ccd3ab7b81ee2ab66d32e2f8,C,c0307c301079677efe027c85a9c5af4afee00acf8c6267b59e436f254bb36f6e,XRPUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,,,sign_flip,
